,ra,dec,clon,clat,sigra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,nb,na,cc_flags,ph_qual,qual_frame,mjd,allwise_cntr,w1mpro_allwise,w1sigmpro_allwise,w2mpro_allwise,w2sigmpro_allwise,w3mpro_allwise,w3sigmpro_allwise,w4mpro_allwise,w4sigmpro_allwise,tmass_key,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass,dist,angle
66,156.1531493,-19.0925573,b'10h24m36.76s',b'-19d05m33.21s',0.0285,0.0326,-0.0087,6.527,0.034,31.9,3.586,6.878,0.014,78.1,4.29,1,0,0000,AA,10,57531.84297394,1568019701351064865,6.849,0.062,6.885,0.02,6.919,0.016,6.859,0.085,1280239865,7.206,0.0214,7.034,0.0343,6.957,0.0156,0.297408,215.447171
67,156.1531266,-19.0924152,b'10h24m36.75s',b'-19d05m32.69s',0.0263,0.0243,-0.0078,6.69,0.02,53.9,50.06,6.914,0.013,83.0,12.58,1,0,0000,AA,10,57531.8431013,1568019701351064865,6.849,0.062,6.885,0.02,6.919,0.016,6.859,0.085,1280239865,7.206,0.0214,7.034,0.0343,6.957,0.0156,0.367239,317.160074
68,156.1531609,-19.0924554,b'10h24m36.76s',b'-19d05m32.84s',0.0265,0.031,-0.0127,6.415,0.025,43.2,5.766,6.899,0.012,88.6,3.738,1,0,0000,AA,10,57531.97400465,1568019701351064865,6.849,0.062,6.885,0.02,6.919,0.016,6.859,0.085,1280239865,7.206,0.0214,7.034,0.0343,6.957,0.0156,0.182225,313.11947
69,156.1531228,-19.0924934,b'10h24m36.75s',b'-19d05m32.98s',0.0286,0.0289,-0.0089,6.766,0.028,39.3,7.374,6.879,0.013,81.8,3.738,1,0,0000,AA,10,57531.97413197,1568019701351064865,6.849,0.062,6.885,0.02,6.919,0.016,6.859,0.085,1280239865,7.206,0.0214,7.034,0.0343,6.957,0.0156,0.262913,267.331642
70,156.1530388,-19.0924967,b'10h24m36.73s',b'-19d05m32.99s',0.0284,0.0262,-0.0049,6.579,0.031,34.9,2.919,6.88,0.012,89.8,7.87,1,0,0000,AA,10,57729.07159515,1568019701351064865,6.849,0.062,6.885,0.02,6.919,0.016,6.859,0.085,1280239865,7.206,0.0214,7.034,0.0343,6.957,0.0156,0.548925,267.481575
71,156.153142,-19.0924375,b'10h24m36.75s',b'-19d05m32.77s',0.0289,0.0258,-0.0104,6.519,0.029,37.2,4.347,6.86,0.012,88.0,5.48,1,0,0000,AA,10,57729.20262616,1568019701351064865,6.849,0.062,6.885,0.02,6.919,0.016,6.859,0.085,1280239865,7.206,0.0214,7.034,0.0343,6.957,0.0156,0.273221,313.767052
72,156.1531281,-19.0924829,b'10h24m36.75s',b'-19d05m32.94s',0.0247,0.0265,-0.0087,6.503,0.029,37.9,5.02,6.856,0.012,94.1,2.727,1,0,0000,AA,10,57729.33365715,1568019701351064865,6.849,0.062,6.885,0.02,6.919,0.016,6.859,0.085,1280239865,7.206,0.0214,7.034,0.0343,6.957,0.0156,0.245925,275.965541
73,156.1530668,-19.0924676,b'10h24m36.74s',b'-19d05m32.88s',0.0303,0.0331,-0.0127,6.479,0.027,40.5,2.795,6.897,0.013,83.1,3.188,1,0,0000,AA,10,57729.39910899,1568019701351064865,6.849,0.062,6.885,0.02,6.919,0.016,6.859,0.085,1280239865,7.206,0.0214,7.034,0.0343,6.957,0.0156,0.460258,280.090545
74,156.1531464,-19.0924831,b'10h24m36.76s',b'-19d05m32.94s',0.0252,0.0219,-0.0011,6.633,0.032,34.3,2.752,6.828,0.011,96.5,4.634,1,0,0000,AA,10,57729.46468821,1568019701351064865,6.849,0.062,6.885,0.02,6.919,0.016,6.859,0.085,1280239865,7.206,0.0214,7.034,0.0343,6.957,0.0156,0.184031,277.757349
75,156.1531689,-19.0924604,b'10h24m36.76s',b'-19d05m32.86s',0.0273,0.0256,-0.0117,6.394,0.027,40.8,5.088,6.887,0.013,83.1,3.317,1,0,0000,AA,10,57729.53014,1568019701351064865,6.849,0.062,6.885,0.02,6.919,0.016,6.859,0.085,1280239865,7.206,0.0214,7.034,0.0343,6.957,0.0156,0.150166,315.204696
76,156.1530905,-19.0925096,b'10h24m36.74s',b'-19d05m33.03s',0.0314,0.0272,-0.0119,6.921,0.02,54.4,33.67,6.897,0.014,80.4,1.238,1,0,0000,AA,10,57729.59559184,1568019701351064865,6.849,0.062,6.885,0.02,6.919,0.016,6.859,0.085,1280239865,7.206,0.0214,7.034,0.0343,6.957,0.0156,0.379136,259.274379
77,156.1533003,-19.092582,b'10h24m36.79s',b'-19d05m33.30s',0.0226,0.0245,0.0019,6.619,0.016,68.4,66.35,6.944,0.013,83.6,16.18,1,0,0000,AA,10,57729.59571915,1568019701351064865,6.849,0.062,6.885,0.02,6.919,0.016,6.859,0.085,1280239865,7.206,0.0214,7.034,0.0343,6.957,0.0156,0.475522,134.146498
78,156.1531088,-19.0924683,b'10h24m36.75s',b'-19d05m32.89s',0.0281,0.027,-0.0105,6.532,0.033,33.2,1.911,6.869,0.012,88.7,2.004,1,0,0000,AA,10,57729.66117104,1568019701351064865,6.849,0.062,6.885,0.02,6.919,0.016,6.859,0.085,1280239865,7.206,0.0214,7.034,0.0343,6.957,0.0156,0.319948,284.132663
79,156.1532517,-19.0924945,b'10h24m36.78s',b'-19d05m32.98s',0.0244,0.0311,-0.0064,6.453,0.022,49.7,10.02,6.834,0.013,85.7,8.661,1,0,0000,AA,10,57729.72662288,1568019701351064865,6.849,0.062,6.885,0.02,6.919,0.016,6.859,0.085,1280239865,7.206,0.0214,7.034,0.0343,6.957,0.0156,0.176618,95.262518
80,156.1530827,-19.0925794,b'10h24m36.74s',b'-19d05m33.29s',0.0338,0.0269,-0.0104,6.548,0.03,35.8,3.928,6.85,0.016,68.2,5.702,1,0,0000,AA,10,57729.7922021,1568019701351064865,6.849,0.062,6.885,0.02,6.919,0.016,6.859,0.085,1280239865,7.206,0.0214,7.034,0.0343,6.957,0.0156,0.512663,231.113339
81,156.1531199,-19.0924909,b'10h24m36.75s',b'-19d05m32.97s',0.0256,0.0271,-0.003,6.605,0.028,38.7,4.249,6.877,0.012,87.8,5.012,1,0,0000,AA,10,57729.92310573,1568019701351064865,6.849,0.062,6.885,0.02,6.919,0.016,6.859,0.085,1280239865,7.206,0.0214,7.034,0.0343,6.957,0.0156,0.272511,269.318772
82,156.1530518,-19.0925249,b'10h24m36.73s',b'-19d05m33.09s',0.0256,0.0253,-0.0097,6.584,0.02,53.7,6.722,6.888,0.012,88.3,6.351,1,0,0000,AA,10,57730.05413678,1568019701351064865,6.849,0.062,6.885,0.02,6.919,0.016,6.859,0.085,1280239865,7.206,0.0214,7.034,0.0343,6.957,0.0156,0.51959,256.006844
83,156.153215,-19.0925309,b'10h24m36.77s',b'-19d05m33.11s',0.0233,0.0261,-0.006,6.573,0.028,38.3,4.057,6.881,0.011,96.9,12.47,1,0,0000,AA,10,57891.37246059,1568019701351064865,6.849,0.062,6.885,0.02,6.919,0.016,6.859,0.085,1280239865,7.206,0.0214,7.034,0.0343,6.957,0.0156,0.155846,160.885018
84,156.1532119,-19.092589,b'10h24m36.77s',b'-19d05m33.32s',0.0301,0.0297,0.003,6.544,0.032,33.8,4.081,6.811,0.016,65.8,5.871,1,0,0000,AA,10,57891.50349194,1568019701351064865,6.849,0.062,6.885,0.02,6.919,0.016,6.859,0.085,1280239865,7.206,0.0214,7.034,0.0343,6.957,0.0156,0.358689,173.519557
85,156.1531486,-19.0925228,b'10h24m36.76s',b'-19d05m33.08s',0.0264,0.0324,-0.0115,6.255,0.029,37.5,7.833,6.829,0.014,79.8,2.059,1,0,0000,AA,10,57891.63439527,1568019701351064865,6.849,0.062,6.885,0.02,6.919,0.016,6.859,0.085,1280239865,7.206,0.0214,7.034,0.0343,6.957,0.0156,0.211006,235.969693
86,156.1531308,-19.0926149,b'10h24m36.75s',b'-19d05m33.41s',0.0297,0.0328,-0.0115,6.225,0.032,34.3,4.682,6.857,0.013,80.6,8.521,1,0,0000,AA,10,57891.76529869,1568019701351064865,6.849,0.062,6.885,0.02,6.919,0.016,6.859,0.085,1280239865,7.206,0.0214,7.034,0.0343,6.957,0.0156,0.507542,207.635019
87,156.1530326,-19.0924728,b'10h24m36.73s',b'-19d05m32.90s',0.0341,0.0335,-0.0185,6.518,0.028,38.4,5.639,6.873,0.014,79.8,13.15,1,0,0000,AA,10,57891.83075035,1568019701351064865,6.849,0.062,6.885,0.02,6.919,0.016,6.859,0.085,1280239865,7.206,0.0214,7.034,0.0343,6.957,0.0156,0.572842,276.205302
88,156.1532072,-19.0925842,b'10h24m36.77s',b'-19d05m33.30s',0.0348,0.0305,0.0114,6.462,0.029,38.0,4.481,6.877,0.014,76.3,8.154,1,0,0000,AA,10,57891.89671141,1568019701351064865,6.849,0.062,6.885,0.02,6.919,0.016,6.859,0.085,1280239865,7.206,0.0214,7.034,0.0343,6.957,0.0156,0.340003,175.868778
89,156.1533518,-19.0925463,b'10h24m36.80s',b'-19d05m33.17s',0.0286,0.0253,-0.0046,6.724,0.022,50.1,7.342,6.925,0.014,79.6,21.7,1,0,0000,AA,10,57891.89683874,1568019701351064865,6.849,0.062,6.885,0.02,6.919,0.016,6.859,0.085,1280239865,7.206,0.0214,7.034,0.0343,6.957,0.0156,0.554771,111.428641
90,156.1531253,-19.0925775,b'10h24m36.75s',b'-19d05m33.28s',0.0277,0.0321,-0.0072,6.322,0.026,41.0,4.929,6.799,0.016,65.9,6.861,1,0,0000,AA,0,57891.96229044,1568019701351064865,6.849,0.062,6.885,0.02,6.919,0.016,6.859,0.085,1280239865,7.206,0.0214,7.034,0.0343,6.957,0.0156,0.404734,218.894938
91,156.153279,-19.0925119,b'10h24m36.79s',b'-19d05m33.04s',0.0271,0.0251,-0.0117,6.784,0.019,58.5,44.27,6.92,0.013,85.4,14.26,1,0,0000,AA,10,57892.02774215,1568019701351064865,6.849,0.062,6.885,0.02,6.919,0.016,6.859,0.085,1280239865,7.206,0.0214,7.034,0.0343,6.957,0.0156,0.280084,106.349168
92,156.1530648,-19.0926043,b'10h24m36.74s',b'-19d05m33.38s',0.0287,0.0284,-0.0106,6.313,0.025,42.6,6.673,6.852,0.014,76.5,15.84,1,0,0000,AA,10,57892.09268446,1568019701351064865,6.849,0.062,6.885,0.02,6.919,0.016,6.859,0.085,1280239865,7.206,0.0214,7.034,0.0343,6.957,0.0156,0.61714,228.183326
93,156.153114,-19.0925139,b'10h24m36.75s',b'-19d05m33.05s',0.0296,0.0276,-0.0102,6.539,0.031,34.5,3.988,6.882,0.013,84.5,2.642,1,0,0000,AA,10,57892.22358787,1568019701351064865,6.849,0.062,6.885,0.02,6.919,0.016,6.859,0.085,1280239865,7.206,0.0214,7.034,0.0343,6.957,0.0156,0.304952,253.612218
94,156.153168,-19.0925477,b'10h24m36.76s',b'-19d05m33.17s',0.0272,0.028,-0.013,6.447,0.03,36.3,4.179,6.868,0.012,87.5,2.133,1,0,0000,AA,10,57892.35461851,1568019701351064865,6.849,0.062,6.885,0.02,6.919,0.016,6.859,0.085,1280239865,7.206,0.0214,7.034,0.0343,6.957,0.0156,0.234521,207.658376
95,156.153129,-19.0925347,b'10h24m36.75s',b'-19d05m33.12s',0.0289,0.0312,-0.0133,6.469,0.024,44.7,5.377,6.89,0.013,82.2,1.719,1,0,0000,AA,10,57892.48552189,1568019701351064865,6.849,0.062,6.885,0.02,6.919,0.016,6.859,0.085,1280239865,7.206,0.0214,7.034,0.0343,6.957,0.0156,0.290238,236.327427
96,156.153113,-19.0924626,b'10h24m36.75s',b'-19d05m32.87s',0.0273,0.0242,-0.0114,6.529,0.026,41.9,4.656,6.868,0.012,91.0,2.203,1,0,0000,AA,10,58093.25128507,1568019701351064865,6.849,0.062,6.885,0.02,6.919,0.016,6.859,0.085,1280239865,7.206,0.0214,7.034,0.0343,6.957,0.0156,0.31198,288.431946
97,156.1532195,-19.0924837,b'10h24m36.77s',b'-19d05m32.94s',0.0259,0.0296,-0.013,6.496,0.022,48.5,14.86,6.883,0.012,90.6,11.08,1,0,0000,AA,10,58093.38218859,1568019701351064865,6.849,0.062,6.885,0.02,6.919,0.016,6.859,0.085,1280239865,7.206,0.0214,7.034,0.0343,6.957,0.0156,0.070089,71.125301
98,156.1531792,-19.0925006,b'10h24m36.76s',b'-19d05m33.00s',0.0299,0.0265,-0.0083,6.459,0.036,30.4,6.85,6.838,0.012,89.8,4.757,1,0,0000,AA,10,58093.51309206,1568019701351064865,6.849,0.062,6.885,0.02,6.919,0.016,6.859,0.085,1280239865,7.206,0.0214,7.034,0.0343,6.957,0.0156,0.080385,241.662889
99,156.1531494,-19.0924902,b'10h24m36.76s',b'-19d05m32.96s',0.0259,0.0298,-0.0094,6.377,0.019,57.5,8.57,6.896,0.013,83.0,2.648,1,0,0000,AA,10,58093.5785438,1568019701351064865,6.849,0.062,6.885,0.02,6.919,0.016,6.859,0.085,1280239865,7.206,0.0214,7.034,0.0343,6.957,0.0156,0.172148,269.760345
100,156.1531803,-19.0924766,b'10h24m36.76s',b'-19d05m32.92s',0.0268,0.0274,-0.01,6.572,0.026,41.6,5.118,6.838,0.013,84.6,5.327,1,0,0000,AA,10,58093.64399558,1568019701351064865,6.849,0.062,6.885,0.02,6.919,0.016,6.859,0.085,1280239865,7.206,0.0214,7.034,0.0343,6.957,0.0156,0.082587,305.746254
101,156.1531372,-19.092459,b'10h24m36.75s',b'-19d05m32.85s',0.0311,0.0256,-0.0095,6.554,0.031,35.0,3.571,6.856,0.013,84.4,2.732,1,0,0000,AA,10,58093.7094473,1568019701351064865,6.849,0.062,6.885,0.02,6.919,0.016,6.859,0.085,1280239865,7.206,0.0214,7.034,0.0343,6.957,0.0156,0.241036,297.580976
102,156.1530031,-19.0925322,b'10h24m36.72s',b'-19d05m33.12s',0.0316,0.0292,-0.0113,6.966,0.021,51.4,13.37,6.9,0.015,72.1,5.21,1,0,0000,AA,10,58093.77489904,1568019701351064865,6.849,0.062,6.885,0.02,6.919,0.016,6.859,0.085,1280239865,7.206,0.0214,7.034,0.0343,6.957,0.0156,0.686862,257.221582
103,156.1531695,-19.0926263,b'10h24m36.76s',b'-19d05m33.45s',0.0287,0.0272,0.0072,6.648,0.021,51.9,23.72,6.911,0.013,81.7,13.38,1,0,0000,AA,10,58093.84035082,1568019701351064865,6.849,0.062,6.885,0.02,6.919,0.016,6.859,0.085,1280239865,7.206,0.0214,7.034,0.0343,6.957,0.0156,0.501531,191.939966
104,156.1530264,-19.0925575,b'10h24m36.73s',b'-19d05m33.21s',0.0212,0.0261,-0.0056,6.985,0.013,82.0,171.4,6.877,0.014,76.2,6.071,1,0,0000,AA,10,58093.84047814,1568019701351064865,6.849,0.062,6.885,0.02,6.919,0.016,6.859,0.085,1280239865,7.206,0.0214,7.034,0.0343,6.957,0.0156,0.638618,247.634836
105,156.1529678,-19.0925306,b'10h24m36.71s',b'-19d05m33.11s',0.022,0.0193,-0.0043,6.475,0.025,43.5,9.95,6.871,0.01,112.9,46.18,1,0,0000,AA,10,58093.97138165,1568019701351064865,6.849,0.062,6.885,0.02,6.919,0.016,6.859,0.085,1280239865,7.206,0.0214,7.034,0.0343,6.957,0.0156,0.803347,259.517231
106,156.1530714,-19.0924751,b'10h24m36.74s',b'-19d05m32.91s',0.0327,0.0274,-0.0051,6.34,0.029,36.8,7.866,6.91,0.012,91.7,17.42,1,0,0000,AA,5,58094.10228513,1568019701351064865,6.849,0.062,6.885,0.02,6.919,0.016,6.859,0.085,1280239865,7.206,0.0214,7.034,0.0343,6.957,0.0156,0.440768,276.989988
107,156.1531519,-19.0926085,b'10h24m36.76s',b'-19d05m33.39s',0.0241,0.0271,-0.0094,6.556,0.022,49.2,26.0,6.901,0.013,86.2,8.499,1,0,0000,AA,10,58094.23318865,1568019701351064865,6.849,0.062,6.885,0.02,6.919,0.016,6.859,0.085,1280239865,7.206,0.0214,7.034,0.0343,6.957,0.0156,0.456911,200.985747
108,156.1530914,-19.09254,b'10h24m36.74s',b'-19d05m33.14s',0.0343,0.0316,-0.0072,6.574,0.041,26.8,2.096,6.916,0.016,69.2,8.246,1,0,0000,AA,5,58097.57173775,1568019701351064865,6.849,0.062,6.885,0.02,6.919,0.016,6.859,0.085,1280239865,7.206,0.0214,7.034,0.0343,6.957,0.0156,0.410965,244.024382
109,156.1531556,-19.0924926,b'10h24m36.76s',b'-19d05m32.97s',0.027,0.0277,0.0063,6.515,0.022,48.4,21.07,6.86,0.014,77.9,2.577,1,0,0000,AA,10,58251.79486492,1568019701351064865,6.849,0.062,6.885,0.02,6.919,0.016,6.859,0.085,1280239865,7.206,0.0214,7.034,0.0343,6.957,0.0156,0.151325,266.454064
110,156.1528244,-19.0925593,b'10h24m36.68s',b'-19d05m33.21s',0.0263,0.0267,-0.0054,6.886,0.021,51.2,101.9,6.813,0.013,85.9,113.9,1,0,0000,AA,10,58251.9257683,1568019701351064865,6.849,0.062,6.885,0.02,6.919,0.016,6.859,0.085,1280239865,7.206,0.0214,7.034,0.0343,6.957,0.0156,1.301906,258.952212
111,156.1531504,-19.0925592,b'10h24m36.76s',b'-19d05m33.21s',0.0271,0.0233,-0.0034,6.565,0.03,36.5,5.003,6.92,0.011,94.7,7.392,1,0,0000,AA,10,58252.05654435,1568019701351064865,6.849,0.062,6.885,0.02,6.919,0.016,6.859,0.085,1280239865,7.206,0.0214,7.034,0.0343,6.957,0.0156,0.300882,214.111152
112,156.1531463,-19.0925798,b'10h24m36.76s',b'-19d05m33.29s',0.0321,0.0288,-0.0055,6.475,0.033,32.9,3.75,6.91,0.014,79.2,5.906,1,0,0000,AA,10,58252.18693839,1568019701351064865,6.849,0.062,6.885,0.02,6.919,0.016,6.859,0.085,1280239865,7.206,0.0214,7.034,0.0343,6.957,0.0156,0.371332,209.470814
113,156.1531007,-19.0925329,b'10h24m36.74s',b'-19d05m33.12s',0.0237,0.0255,-0.0113,6.524,0.023,48.1,7.512,6.89,0.012,89.0,5.052,1,0,0000,AA,10,58252.25289936,1568019701351064865,6.849,0.062,6.885,0.02,6.919,0.016,6.859,0.085,1280239865,7.206,0.0214,7.034,0.0343,6.957,0.0156,0.371446,245.431409
114,156.1532204,-19.0925321,b'10h24m36.77s',b'-19d05m33.12s',0.0287,0.027,-0.0081,6.581,0.026,42.1,4.084,6.887,0.014,76.3,3.007,1,0,0000,AA,10,58252.31835103,1568019701351064865,6.849,0.062,6.885,0.02,6.919,0.016,6.859,0.085,1280239865,7.206,0.0214,7.034,0.0343,6.957,0.0156,0.166684,155.39669
115,156.1531473,-19.0925705,b'10h24m36.76s',b'-19d05m33.25s',0.038,0.0392,-0.0273,6.317,0.033,32.7,2.553,6.78,0.017,63.6,4.075,1,0,0000,AA,5,58252.38380274,1568019701351064865,6.849,0.062,6.885,0.02,6.919,0.016,6.859,0.085,1280239865,7.206,0.0214,7.034,0.0343,6.957,0.0156,0.34078,211.74286
116,156.1530825,-19.0928171,b'10h24m36.74s',b'-19d05m34.14s',0.0211,0.0192,-0.0068,6.878,0.013,82.3,255.6,6.749,0.01,103.5,77.47,1,0,0000,AA,5,58252.44925498,1568019701351064865,6.849,0.062,6.885,0.02,6.919,0.016,6.859,0.085,1280239865,7.206,0.0214,7.034,0.0343,6.957,0.0156,1.243557,198.750128
117,156.1530323,-19.0925736,b'10h24m36.73s',b'-19d05m33.26s',0.0266,0.0269,-0.0077,6.557,0.021,51.2,6.389,6.857,0.014,77.9,12.88,1,0,0000,AA,10,58252.51470664,1568019701351064865,6.849,0.062,6.885,0.02,6.919,0.016,6.859,0.085,1280239865,7.206,0.0214,7.034,0.0343,6.957,0.0156,0.645028,242.187083
118,156.1533507,-19.0926848,b'10h24m36.80s',b'-19d05m33.67s',0.0198,0.022,0.0049,6.617,0.013,82.8,143.2,6.883,0.012,87.9,34.13,1,0,0000,AA,10,58252.6454827,1568019701351064865,6.849,0.062,6.885,0.02,6.919,0.016,6.859,0.085,1280239865,7.206,0.0214,7.034,0.0343,6.957,0.0156,0.868694,143.83104
119,156.1531048,-19.0925713,b'10h24m36.75s',b'-19d05m33.26s',0.024,0.0256,-0.0107,6.231,0.029,37.3,7.815,6.836,0.012,91.1,5.359,1,0,0000,AA,10,58252.64561007,1568019701351064865,6.849,0.062,6.885,0.02,6.919,0.016,6.859,0.085,1280239865,7.206,0.0214,7.034,0.0343,6.957,0.0156,0.436525,227.895772
120,156.1531646,-19.0925943,b'10h24m36.76s',b'-19d05m33.34s',0.029,0.0276,-0.0067,6.624,0.027,40.8,4.286,6.862,0.012,87.7,9.565,1,0,0000,AA,10,58252.77638608,1568019701351064865,6.849,0.062,6.885,0.02,6.919,0.016,6.859,0.085,1280239865,7.206,0.0214,7.034,0.0343,6.957,0.0156,0.394318,197.782877
121,156.153178,-19.0926185,b'10h24m36.76s',b'-19d05m33.43s',0.0231,0.0264,-0.0119,6.724,0.015,71.8,71.04,6.903,0.012,90.3,5.755,1,0,0000,AA,10,58252.9072895,1568019701351064865,6.849,0.062,6.885,0.02,6.919,0.016,6.859,0.085,1280239865,7.206,0.0214,7.034,0.0343,6.957,0.0156,0.468618,189.190156
122,156.1530813,-19.0924657,b'10h24m36.74s',b'-19d05m32.88s',0.0284,0.0289,-0.0129,6.387,0.027,39.5,4.427,6.905,0.013,80.6,5.031,1,0,0000,AA,10,58460.25332785,1568019701351064865,6.849,0.062,6.885,0.02,6.919,0.016,6.859,0.085,1280239865,7.206,0.0214,7.034,0.0343,6.957,0.0156,0.413177,282.223339
123,156.153056,-19.0924928,b'10h24m36.73s',b'-19d05m32.97s',0.0293,0.0266,-0.0073,6.497,0.027,41.0,4.014,6.882,0.013,80.8,4.184,1,0,0000,AA,10,58460.38423127,1568019701351064865,6.849,0.062,6.885,0.02,6.919,0.016,6.859,0.085,1280239865,7.206,0.0214,7.034,0.0343,6.957,0.0156,0.489984,268.821207
124,156.1530856,-19.092431,b'10h24m36.74s',b'-19d05m32.75s',0.0287,0.0246,-0.0105,6.268,0.026,41.8,4.554,6.805,0.012,88.4,9.711,1,0,0000,AA,10,58460.51462538,1568019701351064865,6.849,0.062,6.885,0.02,6.919,0.016,6.859,0.085,1280239865,7.206,0.0214,7.034,0.0343,6.957,0.0156,0.443375,298.623715
125,156.1532484,-19.0924192,b'10h24m36.78s',b'-19d05m32.71s',0.0255,0.0233,-0.01,6.783,0.021,50.6,32.95,6.811,0.011,99.8,37.79,1,0,0000,AA,10,58460.58058644,1568019701351064865,6.849,0.062,6.885,0.02,6.919,0.016,6.859,0.085,1280239865,7.206,0.0214,7.034,0.0343,6.957,0.0156,0.303446,32.862932
126,156.153115,-19.0925417,b'10h24m36.75s',b'-19d05m33.15s',0.0303,0.0284,0.0123,6.59,0.026,42.1,3.933,6.862,0.013,84.0,3.613,1,0,0000,AA,10,58460.64591085,1568019701351064865,6.849,0.062,6.885,0.02,6.919,0.016,6.859,0.085,1280239865,7.206,0.0214,7.034,0.0343,6.957,0.0156,0.343885,237.232996
127,156.1530405,-19.0925058,b'10h24m36.73s',b'-19d05m33.02s',0.0281,0.026,-0.0061,6.4,0.028,38.9,6.601,6.849,0.013,81.9,3.651,1,0,0000,AA,10,58460.71136258,1568019701351064865,6.849,0.062,6.885,0.02,6.919,0.016,6.859,0.085,1280239865,7.206,0.0214,7.034,0.0343,6.957,0.0156,0.545585,264.015751
128,156.1531679,-19.0924625,b'10h24m36.76s',b'-19d05m32.86s',0.0276,0.0243,-0.0102,6.434,0.031,34.7,3.359,6.87,0.011,98.2,9.938,1,0,0000,AA,10,58460.77681432,1568019701351064865,6.849,0.062,6.885,0.02,6.919,0.016,6.859,0.085,1280239865,7.206,0.0214,7.034,0.0343,6.957,0.0156,0.147404,312.194388
129,156.1531119,-19.0924901,b'10h24m36.75s',b'-19d05m32.96s',0.0309,0.0271,-0.0124,6.577,0.032,34.1,1.718,6.897,0.012,86.9,2.242,1,0,0000,AA,10,58460.84226601,1568019701351064865,6.849,0.062,6.885,0.02,6.919,0.016,6.859,0.085,1280239865,7.206,0.0214,7.034,0.0343,6.957,0.0156,0.299718,269.931165
130,156.153138,-19.0924743,b'10h24m36.75s',b'-19d05m32.91s',0.02,0.0227,-0.0066,6.979,0.015,74.2,155.3,6.884,0.011,99.7,2.718,1,0,0000,AA,10,58460.90771779,1568019701351064865,6.849,0.062,6.885,0.02,6.919,0.016,6.859,0.085,1280239865,7.206,0.0214,7.034,0.0343,6.957,0.0156,0.218354,285.000895
131,156.1533425,-19.0925045,b'10h24m36.80s',b'-19d05m33.02s',0.0221,0.0229,-0.006,6.515,0.016,66.1,27.45,6.886,0.012,88.3,33.92,1,0,0000,AA,5,58460.97316953,1568019701351064865,6.849,0.062,6.885,0.02,6.919,0.016,6.859,0.085,1280239865,7.206,0.0214,7.034,0.0343,6.957,0.0156,0.487587,96.145812
132,156.1530174,-19.0924778,b'10h24m36.72s',b'-19d05m32.92s',0.0286,0.027,-0.0008,6.881,0.02,53.1,27.55,6.909,0.013,86.0,8.015,1,0,0000,AA,10,58461.10394564,1568019701351064865,6.849,0.062,6.885,0.02,6.919,0.016,6.859,0.085,1280239865,7.206,0.0214,7.034,0.0343,6.957,0.0156,0.622748,274.04416
133,156.1531783,-19.0925374,b'10h24m36.76s',b'-19d05m33.13s',0.0268,0.0291,-0.0046,6.722,0.023,47.4,42.62,6.907,0.014,77.5,5.205,1,0,0000,AA,10,58461.104073,1568019701351064865,6.849,0.062,6.885,0.02,6.919,0.016,6.859,0.085,1280239865,7.206,0.0214,7.034,0.0343,6.957,0.0156,0.18592,203.394404
134,156.1530764,-19.0924744,b'10h24m36.74s',b'-19d05m32.91s',0.0261,0.0304,-0.0031,6.54,0.032,33.9,2.772,6.901,0.012,90.1,7.231,1,0,0000,AA,10,58461.23484905,1568019701351064865,6.849,0.062,6.885,0.02,6.919,0.016,6.859,0.085,1280239865,7.206,0.0214,7.034,0.0343,6.957,0.0156,0.424222,277.607412
